2;dt;Suit Worker;31;1237;1237;e7080058;-9463;1895;8911;55;false;false;34;100000;c01b00c6;;2;9;7080000;7873;7;671091276
2;dt;Building Security;31;825;825;86050058;-7385;1895;-3457;132;false;false;34;100000;;;3;9;7080000;7883;7;671091276
2;dt;Suit Supervisor;31;1650;1650;ea080058;-23191;1895;-4113;96;false;false;34;100000;c11b00c6;;1;4;7080000;7873;7;671091276
2;dt;Suit Office Girl;31;825;825;e5080058;-24097;1895;-3799;14;false;false;34;100000;bf1b00c6;;3;9;7080000;7873;7;671091276
2;dt;Suit Supervisor;31;1650;1650;ea080058;-33424;1895;-10531;218;false;false;34;100000;c11b00c6;;1;4;7080000;7873;7;671091276
2;dt;Suit Worker;31;1237;1237;e9080058;-34259;1895;-10358;143;false;false;34;100000;c01b00c6;;2;9;7080000;7873;7;671091276
2;dt;Suit Supervisor;31;1650;1650;ea080058;-37326;1895;-7580;180;false;false;34;100000;c11b00c6;1;1;4;7080000;7873;7;671091276
2;dt;Suit Supervisor;31;1650;1650;ea080058;-37460;1895;-1674;172;false;false;34;100000;c11b00c6;1;1;4;7080000;7873;7;671091276
2;dt;Suit Supervisor;31;1650;1650;ea080058;-38022;1895;-7205;127;false;false;34;100000;c11b00c6;4;1;4;7080000;7873;7;671091276
2;dt;Suit Worker;31;1237;1237;e9080058;-33187;1895;-10669;52;false;false;34;100000;c01b00c6;1;2;9;7080000;7873;7;671091276
2;dt;Suit Office Girl;31;825;825;e5080058;-23554;1895;-4184;60;false;false;34;100000;bf1b00c6;1;3;9;7080000;7873;7;
2;dt;Suit Worker;31;1237;1237;e8080058;-21085;1895;-841;26;false;false;34;100000;c01b00c6;1;2;9;7080000;7873;7;
2;dt;Suit Supervisor;31;1650;1650;ea080058;-21759;1895;2768;;false;false;34;100000;c11b00c6;;1;4;7080000;7873;7;
2;dt;Suit Office Girl;31;825;825;e5080058;-28221;1095;-2789;202;false;false;34;100000;bf1b00c6;;3;9;12080000;7873;7;671091276
2;dt;Suit Office Girl;31;825;825;e6080058;-28763;1095;-2230;132;false;false;34;100000;bf1b00c6;;3;9;12080000;7873;7;671091276
2;dt;Suit Office Girl;31;825;825;e5080058;-31621;1095;-4574;238;false;false;34;100000;bf1b00c6;;3;9;12080000;7873;7;671091276
2;dt;Suit Office Girl;31;825;825;e5080058;-31531;1095;-5015;35;false;false;34;100000;bf1b00c6;;3;9;12080000;7873;7;671091276
2;dt;Suit Worker;31;1237;1237;e8080058;-31699;1095;-1333;1;false;false;34;100000;c01b00c6;1;2;9;7080000;7873;7;
2;dt;Randy;1;75;75;29020040;-32254;1095;-2870;;false;false;34;100000;;42;3;;2080000;;;
2;dt;Corrupted;79;3037;3037;1400004e;-30209;1095;-4420;193;false;false;34;100000;302300c6;3;2;9;6080000;47610;19;671091276
2;dt;Succubus;60;3100;3100;a5060090;-29092;-17705;-6015;141;false;false;34;100000;;1;1;4;fe070000;47647;15;671091276
2;dt;Blood Noble;60;3100;3100;c700004e;-28260;-17705;-7214;179;false;false;34;100000;;1;1;4;fe070000;47652;15;671091276
2;dt;Randy;1;75;75;2a020040;-29053;-18105;-2010;;false;false;34;100000;;42;3;;2080000;;;
2;dt;Club Guard;75;2887;2887;3a010058;-27673;-17705;1092;104;false;false;34;100000;;1;2;9;fe070000;47708;18;671091276
2;dt;Club Guard;75;2887;2887;3a010058;-28110;-17705;1014;141;false;false;34;100000;;1;2;9;fe070000;47708;18;671091276
2;dt;Club Guard;75;2887;2887;3a010058;-28206;-17705;1026;71;false;false;34;100000;;5;2;9;fe070000;47708;18;671091276
2;dt;Club Guard;75;2887;2887;3a010058;-27666;-17705;903;113;false;false;34;100000;;5;2;9;fe070000;47708;18;671091276
2;dt;Club Guard;75;2887;2887;3a010058;-27618;-17705;823;117;false;false;34;100000;;1;2;9;fe070000;47708;18;671091276
2;dt;Club Guard;75;2887;2887;3a010058;-27622;-17705;967;119;false;false;34;100000;;1;2;9;fe070000;47708;18;671091276
2;dt;Club Guard;75;2887;2887;3a010058;-27890;-17705;1031;141;false;false;34;100000;;1;2;9;fe070000;47708;18;671091276
2;dt;Club Guard;75;2887;2887;3a010058;-27959;-17705;976;73;false;false;34;100000;;5;2;9;fe070000;47708;18;671091276
2;dt;Club Guard;75;2887;2887;3a010058;-27959;-17705;976;19;false;false;34;100000;;;2;9;fe070000;47708;18;671091276
2;dt;Randy;1;75;75;2a020040;-28538;-18105;-602;;false;false;34;100000;;42;3;;2080000;;;
2;dt;Club Guard;75;2887;2887;3a010058;-27627;-17705;975;133;false;false;34;100000;;4;2;9;fe070000;47708;18;671091276
2;dt;Club Guard;75;2887;2887;3a010058;-27937;-17705;1016;153;false;false;34;100000;;1;2;9;fe070000;47708;18;671091276
2;dt;Club Guard;75;2887;2887;3a010058;-27921;-17705;1011;109;false;false;34;100000;;1;2;9;fe070000;47708;18;671091276
2;dt;Randy;1;75;75;2a020040;-30003;-18105;-1107;;false;false;34;100000;;42;3;;2080000;;;
2;dt;Club Guard;75;2887;2887;3a010058;-27678;-17705;1034;110;false;false;34;100000;;1;2;9;fe070000;47708;18;671091276
2;dt;Randy;1;75;75;2a020040;-29687;-18105;-1293;;false;false;34;100000;;42;3;;2080000;;;
2;dt;Club Guard;75;2887;2887;3a010058;-27946;-17705;961;158;false;false;34;100000;;1;2;9;fe070000;47708;18;671091276
2;dt;Club Guard;75;2887;2887;3a010058;-27903;-17705;1029;171;false;false;34;100000;;4;2;9;fe070000;47708;18;671091276
2;dt;Club Guard;75;2887;2887;3a010058;-27687;-17705;880;118;false;false;34;100000;;1;2;9;fe070000;47708;18;671091276
2;dt;Randy;1;75;75;2a020040;-29402;-18105;-2108;;false;false;34;100000;;42;3;;2080000;;;
2;dt;Club Guard;75;2887;2887;3a010058;-27613;-17705;993;134;false;false;34;100000;;4;2;9;fe070000;47708;18;671091276
2;dt;Randy;1;75;75;2a020040;-28660;-18105;-1165;;false;false;34;100000;;42;3;;2080000;;;
2;dt;Club Guard;75;2887;2887;3a010058;-27936;-17705;910;146;false;false;34;100000;;1;2;9;fe070000;47708;18;671091276
2;dt;Randy;1;75;75;29020040;-28800;-18105;-439;;false;false;34;100000;;42;3;;2080000;;;
2;dt;Club Guard;75;2887;2887;3a010058;-27796;-17705;1073;110;false;false;34;100000;;1;2;9;fe070000;47708;18;671091276
2;dt;Club Guard;75;2887;2887;9601004e;-28656;-17705;1366;205;false;false;34;100000;;;2;9;fe070000;47708;18;671091276
2;dt;Club Guard;75;2887;2887;3a010058;-29073;-17705;1401;142;false;false;34;100000;;4;2;9;fe070000;47687;18;671091276
2;dt;Club Tough;4;225;225;63070040;-30404;-17705;1489;106;false;false;34;100000;;;2;9;fe070000;698;1;
2;dt;Club Guard;75;2887;2887;3a010058;-29502;-17705;1436;142;false;false;34;100000;;1;2;9;fe070000;47687;18;671091276
2;dt;Club Tough;4;225;225;63070040;-29959;-17705;1439;124;false;false;34;100000;;4;2;9;fe070000;698;1;
2;dt;Club Guard;75;2887;2887;3a010058;-29384;-17705;1493;73;false;false;34;100000;;;2;9;fe070000;47687;18;671091276
2;dt;Club Guard;75;2887;2887;9601004e;-28447;-17705;1455;79;false;false;34;100000;;1;2;9;fe070000;47708;18;671091276
2;dt;Club Guard;75;2887;2887;3a010058;-29287;-17705;1485;71;false;false;34;100000;;;2;9;fe070000;47687;18;671091276
2;dt;Club Tough;4;225;225;63070040;-30112;-17705;1461;96;false;false;34;100000;;1;2;9;fe070000;698;1;
2;dt;Club Guard;75;2887;2887;3a010058;-29252;-17705;1412;88;false;false;34;100000;;1;2;9;fe070000;47687;18;671091276
2;dt;Randy;1;75;75;29020040;-28360;-18105;-3013;;false;false;34;100000;;42;3;;2080000;;;
2;dt;Club Tough;4;225;225;63070040;-30130;-17705;1498;153;false;false;34;100000;;1;2;9;fe070000;698;1;
2;dt;Club Guard;75;2887;2887;9601004e;-28572;-17705;1367;157;false;false;34;100000;;1;2;9;fe070000;47708;18;671091276
2;dt;Club Guard;75;2887;2887;3a010058;-29030;-17705;1498;133;false;false;34;100000;;1;2;9;fe070000;47687;18;671091276
2;dt;Club Guard;75;2887;2887;3a010058;-28144;-17705;1454;110;false;false;34;100000;;1;2;9;fe070000;47708;18;671091276
2;dt;Club Guard;75;2887;2887;9601004e;-28359;-17705;1401;147;false;false;34;100000;;4;2;9;fe070000;47708;18;671091276
2;dt;Club Guard;75;2887;2887;3a010058;-29822;-17705;1489;130;false;false;34;100000;;1;2;9;fe070000;47687;18;671091276
2;dt;Club Tough;4;225;225;63070040;-29741;-17705;1326;127;false;false;34;100000;;1;2;9;fe070000;698;1;
2;dt;Randy;1;75;75;2a020040;-28869;-18105;-631;;false;false;34;100000;;42;3;;2080000;;;
2;dt;Club Guard;75;2887;2887;3a010058;-29227;-17705;1488;157;false;false;34;100000;;;2;9;fe070000;47687;18;671091276
2;dt;Randy;1;75;75;2a020040;-29140;-17705;1110;;false;false;34;100000;;42;3;;2080000;;;
2;dt;Club Guard;75;2887;2887;9601004e;-27927;-17705;1374;101;false;false;34;100000;;4;2;9;fe070000;47708;18;671091276
2;dt;Club Guard;75;2887;2887;3a010058;-27667;-17705;1370;153;false;false;34;100000;;1;2;9;fe070000;47708;18;671091276
2;dt;Club Tough;4;225;225;63070040;-30477;-17705;1398;119;false;false;34;100000;;1;2;9;fe070000;698;1;
2;dt;Club Tough;4;225;225;63070040;-30361;-17705;1330;164;false;false;34;100000;;1;2;9;fe070000;698;1;
2;dt;Club Guard;75;2887;2887;3a010058;-27602;-17705;1429;77;false;false;34;100000;;1;2;9;fe070000;47708;18;671091276
2;dt;Club Guard;75;2887;2887;3a010058;-29345;-17705;1426;149;false;false;34;100000;;1;2;9;fe070000;47687;18;671091276
2;dt;Randy;1;75;75;2a020040;-28614;-18105;-3061;;false;false;34;100000;;42;3;;2080000;;;
2;dt;Club Guard;75;2887;2887;3a010058;-27930;-17705;1383;165;false;false;34;100000;;1;2;9;fe070000;47708;18;671091276
2;dt;Club Tough;4;225;225;63070040;-30476;-17705;1429;121;false;false;34;100000;;1;2;9;fe070000;698;1;
2;dt;Club Guard;75;2887;2887;9601004e;-28211;-17705;1422;172;false;false;34;100000;;4;2;9;fe070000;47708;18;671091276
2;dt;Club Guard;75;2887;2887;3a010058;-29718;-17705;1386;179;false;false;34;100000;;4;2;9;fe070000;47687;18;671091276
2;dt;Club Tough;4;225;225;63070040;-30082;-17705;1372;72;false;false;34;100000;;;2;9;fe070000;698;1;
2;dt;Randy;1;75;75;29020040;-27691;-18105;-615;;false;false;34;100000;;42;3;;2080000;;;
2;dt;Club Guard;75;2887;2887;9601004e;-28093;-17705;1437;96;false;false;34;100000;;1;2;9;fe070000;47708;18;671091276
2;dt;Club Tough;4;225;225;63070040;-30195;-17705;1433;121;false;false;34;100000;;1;2;9;fe070000;698;1;
2;dt;Club Guard;75;2887;2887;3a010058;-29410;-17705;1360;155;false;false;34;100000;;1;2;9;fe070000;47687;18;671091276
2;dt;Club Tough;4;225;225;63070040;-30034;-17705;1415;166;false;false;34;100000;;1;2;9;fe070000;698;1;
2;dt;Club Guard;75;2887;2887;3a010058;-27928;-17705;947;160;false;false;34;100000;;1;2;9;fe070000;47708;18;671091276
2;dt;Randy;1;75;75;2a020040;-28981;-18105;-1962;;false;false;34;100000;;;3;;;;;
2;dt;Randy;1;75;75;2a020040;-28011;-18105;-2174;;false;false;34;100000;;42;3;;2080000;;;
2;dt;Randy;1;75;75;2a020040;-29439;-18105;-330;;false;false;34;100000;;42;3;;2080000;;;
2;dt;Randy;1;75;75;29020040;-28020;-18105;-805;;false;false;34;100000;;42;3;;2080000;;;
2;dt;Randy;1;75;75;29020040;-28151;-18105;-275;;false;false;34;100000;;;3;;;;;
2;dt;Randy;1;75;75;2a020040;-29230;-17705;952;;false;false;34;100000;;42;3;;2080000;;;
2;dt;Randy;1;75;75;29020040;-28683;-18105;-411;;false;false;34;100000;;42;3;;2080000;;;
2;dt;Randy;1;75;75;2a020040;-28322;-18105;-505;;false;false;34;100000;;42;3;;2080000
2;dt;Randy;1;75;75;29020040;-29697;-18105;-1081;;false;false;34;100000;;42;3;;2080000
2;dt;Randy;1;75;75;29020040;-29474;-18105;-259;;false;false;34;100000;;42;3;;2080000
2;dt;Randy;1;75;0;2a020040;-28614;-18105;-3061;;false;false;34;100000;;42;3;;fd070000
2;dt;Randy;1;75;75;2a020040;-29072;-18105;-1956;;false;false;34;100000;;42;3;;2080000
2;dt;Randy;1;75;75;29020040;-28809;-18105;-1857;;false;false;34;100000;;42;3;;2080000
2;dt;Randy;1;75;75;2a020040;-28243;-18105;-1617;;false;false;34;100000;;42;3;;2080000
2;dt;Randy;1;75;75;29020040;-28220;-18105;-446;;false;false;34;100000;;42;3;;2080000
2;dt;Randy;1;75;0;2a020040;-28011;-18105;-2174;;false;false;34;100000;;42;3;;fd070000
2;dt;Randy;1;75;0;2a020040;-28614;-18105;-3061;;false;false;34;100000;;42;3;;fd070000
2;dt;Randy;1;75;0;2a020040;-28614;-18105;-3061;;false;false;34;100000;;42;3;;fd070000
2;dt;Randy;1;75;75;29020040;-29024;-18105;-732;;false;false;34;100000;;;3;;
2;dt;Randy;1;75;75;29020040;-28282;-18105;-1970;;false;false;34;100000;;42;3;;2080000
2;dt;Randy;1;75;75;29020040;-28182;-18105;-202;;false;false;34;100000;;42;3;;2080000
2;dt;Randy;1;75;75;2a020040;-29617;-18105;-77;;false;false;34;100000;;42;3;;2080000
2;dt;Randy;1;75;75;29020040;-28914;-18105;-621;;false;false;34;100000;;42;3;;2080000
2;dt;Randy;1;75;75;29020040;-28716;-18105;-1778;;false;false;34;100000;;42;3;;2080000;;;
2;dt;Randy;1;75;75;29020040;-29036;-18105;-283;;false;false;34;100000;;42;3;;2080000;;;
2;dt;Randy;1;75;75;29020040;-29330;-18105;0;;false;false;34;100000;;42;3;;2080000;;;
2;dt;Randy;1;75;0;29020040;-33663;1095;-2495;;false;false;34;100000;;42;3;;fd070000;;;
2;dt;Randy;1;75;0;2a020040;-32877;1095;-2394;;false;false;34;100000;;42;3;;fd070000;;;671090426
2;dt;Suit Office Girl;31;825;825;e6080058;-22930;1895;-4718;255;false;false;34;100000;bf1b00c6;;3;9;12080000;7873;7;671091276
2;dt;Suit Supervisor;31;1650;1650;ea080058;-22775;1895;1977;237;false;false;34;100000;c11b00c6;;1;4;7080000;7873;7;671091276
2;dt;Suit Office Girl;31;825;825;e6080058;-21458;1895;2262;242;false;false;34;100000;bf1b00c6;;3;9;7080000;7873;7;671091276
2;dt;Suit Office Girl;31;825;825;e5080058;-22252;1895;2772;185;false;false;34;100000;bf1b00c6;1;3;9;7080000;7873;7;671091276
2;dt;Suit Office Girl;31;825;825;e6080058;-23592;1895;4452;11;false;false;34;100000;bf1b00c6;;3;9;7080000;7873;7;
2;dt;Suit Office Girl;31;825;825;e6080058;-24266;1895;5107;97;false;false;34;100000;bf1b00c6;4;3;9;7080000;7873;7;
2;dt;Suit Office Girl;31;825;825;e6080058;-24123;1895;10259;123;false;false;34;100000;bf1b00c6;;3;9;7080000;7873;7;671091276
2;dt;Suit Office Girl;31;825;825;e5080058;-22388;1895;13188;149;false;false;34;100000;bf1b00c6;;3;9;7080000;7873;7;
2;dt;Suit Office Girl;31;825;825;e6080058;1909;1792;973;130;false;false;34;100000;bf1b00c6;;3;9;7080000;7873;7;
2;dt;Suit Supervisor;31;1650;1650;ea080058;1159;1855;1596;243;false;false;34;100000;c11b00c6;;1;4;7080000;7873;7;671091276
2;dt;Suit Supervisor;31;1650;1650;ea080058;-9763;1895;9286;107;false;false;34;100000;c11b00c6;1;1;4;7080000;7873;7;
2;dt;Suit Worker;31;1237;1237;e7080058;-9482;1895;9424;76;false;false;34;100000;c01b00c6;1;2;9;7080000;7873;7;
2;dt;Suit Supervisor;31;1650;1650;ea080058;-21502;1895;2747;207;false;false;34;100000;c11b00c6;;1;4;12080000;7873;7;671091276
2;dt;Blood Noble;59;2287;0;14050040;-22617;1895;3233;28;false;false;34;100000;;;2;9;fd070000;47652;14;671090893
2;dt;Suit Worker;31;1237;1237;e7080058;-24327;1895;10195;164;false;false;34;100000;c01b00c6;;2;9;7080000;7873;7;671091276
2;dt;Suit Office Girl;31;825;825;e5080058;-25026;1895;9784;34;false;false;34;100000;bf1b00c6;;3;9;7080000;7873;7;671091276
2;dt;Suit Supervisor;31;1650;1650;ea080058;-21261;1895;-1116;198;false;false;34;100000;c11b00c6;;1;4;12080000;7873;7;671091276
2;dt;Suit Office Girl;31;825;825;e5080058;-23550;1895;-3873;40;false;false;34;100000;bf1b00c6;5;3;9;12080000;7873;7;671091276
2;dt;Suit Office Girl;31;825;825;e5080058;-21594;1895;2188;222;false;false;34;100000;bf1b00c6;;3;9;7080000;7873;7;671091276
2;dt;Suit Supervisor;31;1650;1650;ea080058;-21456;1895;2617;247;false;false;34;100000;c11b00c6;;1;4;7080000;7873;7;671091276
2;dt;Blood Noble;59;2287;0;14050040;-22617;1895;3233;28;false;false;34;100000;;;2;9;fd070000;47652;14;671090893
2;dt;Blood Noble;59;2287;0;14050040;-22617;1895;3233;28;false;false;34;100000;;;2;9;fd070000;47652;14;671090893
2;dt;Randy;1;75;0;29020040;-33229;1095;-2755;;false;false;34;100000;;42;3;;fd070000;;;
2;dt;Randy;1;75;0;29020040;-33663;1095;-2495;;false;false;34;100000;;42;3;;fd070000;;;
2;dt;Special Agent;52;2700;2700;6e060040;-34618;1895;512;168;false;false;34;100000;;3;1;4;6080000;46626;13;
2;dt;Special Agent;50;2600;2600;9b000090;-34961;1895;437;177;false;false;34;100000;;3;1;4;6080000;46626;12;671091276
2;dt;Randy;1;75;75;2a020040;-32273;1095;-2460;;false;false;34;100000;;42;3;;2080000;;;
2;dt;Randy;1;75;75;29020040;-30227;1095;-2734;;false;false;34;100000;;42;3;;2080000;;;
2;dt;Suit Office Girl;31;825;825;e6080058;-23548;1895;-4819;127;false;false;34;100000;bf1b00c6;;3;9;7080000;7873;7;671091276
2;dt;Suit Supervisor;31;1650;1650;ea080058;-21760;1895;2209;219;false;false;34;100000;c11b00c6;;1;4;7080000;7873;7;671091276
2;dt;Suit Office Girl;31;825;825;e6080058;-21436;1895;2428;139;false;false;34;100000;bf1b00c6;;3;9;7080000;7873;7;671091276
2;dt;Suit Office Girl;31;825;825;e5080058;-21719;1895;2601;70;false;false;34;100000;bf1b00c6;1;3;9;7080000;7873;7;671091276
2;dt;Blood Noble;59;3050;0;c700004e;-22759;1895;3173;44;false;false;34;100000;;;1;4;fd070000;47649;14;671090893
2;dt;Blood Noble;59;2287;0;14050040;-22617;1895;3233;28;false;false;34;100000;;;2;9;fd070000;47652;14;671090893
2;dt;Suit Office Girl;31;825;825;e6080058;-24387;1895;4974;148;false;false;34;100000;bf1b00c6;;3;9;7080000;7873;7;671091276
2;dt;Suit Worker;31;1237;1237;e7080058;-24266;1895;10250;175;false;false;34;100000;c01b00c6;;2;9;7080000;7873;7;671091276
2;dt;Suit Office Girl;31;825;825;e5080058;-25061;1895;10619;229;false;false;34;100000;bf1b00c6;1;3;9;7080000;7873;7;671091276
2;dt;Special Agent;51;2650;2650;3600004e;-24132;1895;12011;39;false;false;34;100000;;;1;4;6080000;46626;12;
2;dt;Suit Office Girl;31;825;825;e6080058;-23133;1895;13883;142;false;false;34;100000;bf1b00c6;;3;9;12080000;7873;7;671091276
2;dt;Corrupted;79;3037;3037;1400004e;-23874;1895;12425;;false;false;34;100000;302300c6;;2;9;7080000;47612;19;
2;dt;Blood Noble;59;2287;0;14050040;-22617;1895;3233;28;false;false;34;100000;;;2;9;fd070000;47652;14;671090893
2;dt;Suit Office Girl;31;825;825;e6080058;-21739;1895;2737;163;false;false;34;100000;bf1b00c6;1;3;9;7080000;7873;7;
2;dt;Special Agent;52;2700;0;6e060040;-28976;1895;1231;110;false;false;34;100000;;;1;4;fd070000;46626;13;
2;dt;Suit Worker;31;1237;1237;e7080058;-10400;1895;9846;90;false;false;34;100000;c01b00c6;;2;9;7080000;7873;7;671091276
2;dt;Suit Supervisor;31;1650;1650;ea080058;-9275;1895;9427;97;false;false;34;100000;c11b00c6;;1;4;7080000;7873;7;671091276
2;dt;Suit Office Girl;31;825;825;e6080058;-22192;1895;2671;24;false;false;34;100000;bf1b00c6;;3;9;7080000;7873;7;671091276
2;dt;Blood Noble;59;3050;0;c700004e;-22759;1895;3173;44;false;false;34;100000;;;1;4;fd070000;47649;14;671090893
2;dt;Suit Office Girl;31;825;825;e6080058;-23447;1895;5081;9;false;false;34;100000;bf1b00c6;;3;9;7080000;7873;7;671091276
2;dt;Suit Worker;31;1237;1237;e7080058;-24891;1895;10035;175;false;false;34;100000;c01b00c6;;2;9;7080000;7873;7;671091276
2;dt;Suit Office Girl;31;825;825;e5080058;-25039;1895;10682;82;false;false;34;100000;bf1b00c6;1;3;9;7080000;7873;7;671091276
2;dt;Special Agent;52;2700;0;3600004e;-24388;1895;12484;19;false;false;34;100000;;;1;4;fd070000;46626;13;671090893
2;dt;Special Agent;50;2600;0;3600004e;-23726;1895;12524;97;false;false;34;100000;;;1;4;fd070000;46626;12;671090893
